id,serial,quality,hardiness,fortitude,dexterity,endurance,intellect,cleverness,dependability,courage,fierceness,power,armor,sa1,sa2,ranged,used,physique,prowess,mental,psychology,aggression,kinetic.special,kinetic.effective,kinetic,energy.special,energy.effective,energy,blast.special,blast.effective,blast,heat.special,heat.effective,heat,cold.special,cold.effective,cold,electricity.special,electricity.effective,electricity,acid.special,acid.effective,acid,stun.special,stun.effective,stun
036b0b96-4b8e-4cf5-8d9a-a5fd39773de6,gbmkfvmd,4,486,365,345,431,249,253,736,245,105,401,0,strong_poison,strong_disease,false,jn4j7vqk,2a2a4d63-7336-4978-8c13-db790e15fd45,e8faadfb-67fc-4c0c-8617-b8c8d8940409,86f046a5-7ef0-4fae-8ef5-d07e390c8d54,5c15539b-0318-41fd-b01d-9d098458de2f,81116866-1475-49e2-bb72-82c80ea4c383,32,0,32,-34,0,-34,-30,0,-30,-35,0,-35,-30,0,-30,-70,0,-70,-28,0,-28,-75,0,-75
50b882d3-88ce-4063-ba16-816b2fb4ddf0,rpuheig1,4,147,105,60,224,107,96,692,171,27,49,0,intimidation,"",false,jpn0ei0l,7b3f4d09-e3bb-4de2-aea9-420fe229cef8,16589875-e70e-4c37-b5cb-e833272a00e2,2c33d40c-e62c-444b-8952-a3295f41e18c,38efdb25-77fd-4d8b-8684-4fc1a6b7b09e,b210c669-9121-4ed2-98b0-7bcb107dc821,0,10,10,-39,0,-39,0,10,10,-39,0,-39,-39,0,-39,-39,0,-39,-39,0,-39,-54,0,-54
c5f79849-9056-4ec7-98b0-2279c0c5f074,oi9q1et7,4,515,411,264,383,113,98,711,509,292,461,0,stunning,intimidation,false,jr1c3c93,b673b2eb-8e0b-44b9-982a-a1d3b504e776,655838ed-5035-4876-9aca-242e66aa4985,c3fe7568-ef7f-4a8b-918a-60c1f92567af,f09f5d10-c98c-4d0d-8c79-021ca10fd49d,4cec382e-7386-4667-92ab-02695cced58a,40,0,40,-26,0,-26,-55,0,-55,-20,0,-20,-15,0,-15,-55,0,-55,-52,0,-52,-99,0,-99
2fc30e8c-8f6c-4d0a-a4b0-a8cbde639239,q94633pb,3,350,161,158,262,100,91,757,505,35,142,0,unknown,knockdown,false,jt8lb3ht,d1e85da0-0f99-492c-bddd-b28372d5fe46,612dd400-0bb4-4d81-84c0-717297c4d8bf,487ff6cd-f9c9-481b-a7bb-26c3e8f4788d,4e7ec6fa-b10e-429a-9765-a1e979cb3521,a2fc09bf-7a9f-456f-a52c-1e9c4cd3c026,27,0,27,37,0,37,0,15,15,0,15,15,-94,0,-94,-29,0,-29,-4,0,-4,-74,0,-74
3e1c9f69-86f7-4c9d-ae88-25b00eadefb7,6cr7442k,4,378,97,283,392,124,79,846,512,95,107,0,"",intimidation,false,ju6d14qq,de40f206-7978-4aea-b07a-a65af70d3ee0,750cbdab-dd05-42e1-beda-1c05fb62a819,6a50adb0-27c8-4786-a554-2dfc90a5c4cf,c1496e31-45d3-4f1f-a4ea-c2f2cdec7663,5adf7d21-3001-4f58-b25b-e2fcf3762e36,26,0,26,1,0,1,-5,0,-5,-99,0,-99,-95,0,-95,-99,0,-99,0,5,5,-99,0,-99
7d31573b-313e-4fbc-9eea-5304da884668,h0el9us1,3,679,557,586,340,525,384,747,488,188,526,1,stunning,intimidation,false,jujh5u0f,1f7845af-b7f0-4343-ba49-d07048cca807,b202dc7d-bb61-404b-a1a3-8a284b38cda3,d2cc5d11-7bcc-44c7-9e97-bae958074c8c,eb04ad78-7300-4930-933c-fcb6ef59a882,3010d238-8d5c-49c9-9d6d-6fa4ecba21a5,45,0,45,50,0,50,9,0,9,51,0,51,60,0,60,33,0,33,-31,0,-31,15,0,15
2b05dcad-31fb-4c93-96e6-2a749e29669e,itt0u5pd,3,557,332,542,481,519,327,688,300,25,113,0,knockdown,dizzy,true,k0vd4q9r,75436877-abd1-47d3-95f0-71d619a9d24b,9424b65b-f026-40e9-91ae-3a35be32f62d,90d66b6b-e0ef-4f1a-bb96-4e5e8c59231b,8f8aad99-af88-45ae-9f20-33c1cdc83600,92117e0b-e9e3-4e81-8007-03d33f53b6af,55,0,55,56,0,56,27,0,27,19,0,19,-1,0,-1,-66,0,-66,-14,0,-14,-1,0,-1
48c4c6bb-a6af-422d-9173-3a2e44576b2f,qnsv0ic4,4,200,44,220,301,167,149,690,183,26,48,0,"","",true,k13qioa,dc768c51-1aae-4fb9-94cd-81b1432824a5,c485af78-d16c-443e-9b1c-8d661b382265,78e29bbb-acc3-4b83-b0a5-f304c8d1db57,0ea523d3-5217-4052-a588-e47fe252bed7,9413aefc-e8a8-49e2-8a67-1de0f81f2604,4,0,4,-45,0,-45,0,0,0,-50,0,-50,-50,0,-50,-50,0,-50,-57,0,-57,-40,0,-40
62f01163-c6ad-416f-ae0e-2c383d39ec6f,2oi89fdg,4,373,95,220,341,107,69,789,514,75,96,0,"",intimidation,false,k1i4af1g,cfd2f9b3-9805-4443-b334-63723fa47d4b,816ca3b5-1503-4807-b03d-f05b99c85c1a,fd674907-4f3b-4411-a057-330008d73787,11c1fd86-504f-46ff-811a-7b1035695d21,36d7243e-2ae7-4171-8683-0574062bac5b,28,0,28,5,0,5,0,5,5,-99,0,-99,-68,0,-68,-68,0,-68,-5,0,-5,-99,0,-99
4838b580-8419-42b4-8404-87a1ffec2fb0,60ehh0vc,4,591,443,322,298,80,45,546,419,25,126,0,crippling,intimidation,false,k3rlm0f6,792ad44b-6fba-4dbf-816d-c7f00d10a6cf,48504bdb-b44a-402a-a4b0-1144af5f7397,b3713769-af1c-4fdb-b973-8d67eee3ec5c,3f5882ec-b319-44dc-b9ab-aaf0f1c48ee0,2f123269-1318-45af-9252-608802260979,59,0,59,-62,0,-62,0,40,40,-34,0,-34,-23,0,-23,-89,0,-89,-1,0,-1,-99,0,-99
0928a687-b5a2-4e4d-8eea-119ce3925ce2,9em50l3v,3,8,2,3,327,2,21,554,328,75,29,0,"",intimidation,false,k7vv3lnr,6b3af1b2-f61e-4869-96d0-82f6fd1ac943,880ec389-37bc-470e-b201-0595a32fa821,33650320-4b7d-41bc-b3a3-0495d92ff89d,967d5c0c-009e-4428-a0c9-ab28625fb296,c7ed7964-27cd-4b89-bfb7-ce7bf11afe35,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
ed7d6ac9-f6a4-4b38-8506-d6bd6dbfa6d6,ghasav8h,3,409,90,209,333,112,70,787,511,72,94,0,"",intimidation,false,kamlcv4f,bfa6c635-88af-445e-a28f-d6191c8d6b85,adb2fe15-fbd1-4489-8b5b-76fa21164368,c15254d0-84fb-4cb8-99a3-834b686eac6f,832d1e2f-2e8a-4b2c-b33b-a91dee98aeea,760ef06b-c70c-4fd2-accf-3ccfe69af83d,28,0,28,5,0,5,0,5,5,-99,0,-99,-68,0,-68,-68,0,-68,-5,0,-5,-99,0,-99
d9ca4468-150d-4ef8-a3a8-1e3a776287e9,c73rs4jc,3,206,42,73,334,67,55,582,337,190,106,0,crippling,intimidation,false,kb5blbfc,63537d9b-a480-4830-875b-a5c34a3cc202,58e353cd-f26d-4cdd-9da1-92b737ff04fa,7bc27b5f-1ed0-4ea0-8d70-5140e57e1e26,4a03411a-ef5b-48cf-8248-632b76ed7900,efe7755e-8e54-4436-8fc2-24fc474d4bea,30,0,30,0,0,0,40,0,40,40,0,40,40,0,40,-64,0,-64,-64,0,-64,-99,0,-99
e726a742-36dd-456d-88b6-84296dc77ca4,dhprfn03,2,280,156,256,408,217,174,681,256,23,42,0,dizzy,"",true,kdu96ns0,1a6ffda6-d185-4dd2-a2b6-cfc82b7e7cf7,bbea4d79-2d92-407b-84cc-6bb40913ecf4,a9ebb1a7-e72d-4392-80c5-55d63f061500,ec848da1-da5e-4682-b028-a2dbc73bc3a7,06274dd8-1f1f-4640-9e45-7f5b9dd6c0dd,25,0,25,25,0,25,-3,0,-3,0,15,15,-58,0,-58,-61,0,-61,0,15,15,-82,0,-82
f16c5458-0d17-4b9b-8872-7041fe7882c1,s8f67vgd,3,407,95,192,330,113,65,785,505,73,94,0,"",intimidation,false,ke5nbvgo,15bd4046-8590-42da-9a72-9b839223460a,3397f8e2-64b8-47bc-b8a7-6d59fa4d3268,0c801695-59ab-4c46-81e1-23b57bf07288,0b243554-99ab-4863-b06b-4ac875ee34f4,9ece078c-e2af-4a20-a9c7-6e72508d6750,28,0,28,5,0,5,0,0,0,-99,0,-99,-70,0,-70,-70,0,-70,-6,0,-6,-99,0,-99
3f7afb0b-2bd8-4788-aff3-7c0a13cdb85b,ntaak2gr,3,379,94,215,335,106,67,781,508,73,95,0,"",intimidation,false,kejdi287,efe3c960-a39c-4dff-b075-0ae1dcb11069,64699deb-8d9e-4e03-a522-55976d7f012d,77ee5617-13e5-4735-9728-9299ee2480a3,8ba25a08-8fdd-431a-af35-7d0594ffadee,d4977981-4b5e-470d-bccf-5ca4158f5605,28,0,28,5,0,5,0,5,5,-99,0,-99,-34,0,-34,-34,0,-34,-55,0,-55,-99,0,-99
331ecf4f-2b82-47ed-951a-e03b44faff4d,n7thn2of,4,144,65,167,401,159,182,1149,338,160,76,0,"",intimidation,false,kg4m924j,27876b9b-3f95-4f68-b80b-e294df99c526,e57b233a-c68f-4a6c-a3a0-40ef94e5056a,11e43246-add8-40fc-998b-426ce6cf030f,7aa1ef14-0e15-44fb-8045-e7ff9d26c92f,1fe34748-7282-4505-944a-b0f6a6634faf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
dca2299b-6100-410a-bea6-1bbb85a13d72,e9uh9pkf,3,224,122,227,370,136,136,581,328,105,123,0,dizzy,"",true,kh258po1,8ded3fee-861e-4334-a7a5-d82f6583f2e9,37f1aedf-73ff-426d-be24-d0d7d780df9d,b8b5a4d7-53f9-486c-a97b-77b6003a18a7,3d1a8344-ea09-4c6e-b7e4-90a923a469af,6d6fc6ad-5bcc-4217-8465-a638739e231f,16,0,16,26,0,26,0,10,10,0,10,10,0,10,10,-64,0,-64,0,10,10,-64,0,-64
e3f4eddc-38f5-49b2-8254-b10900b16f41,kgo6j4jh,3,509,434,363,314,97,70,759,337,25,345,0,stunning,intimidation,false,ki77n43e,2b91cb6c-d425-4463-af99-c92943057421,fe9d88ca-e878-4bbd-b69c-a48db676d2a2,5cd44ed7-2434-4738-b47a-c8e03d367f30,e1e8514a-3287-4119-a99b-e483035f2e51,fdabc528-3958-423b-80ad-63b4727d2cb8,60,0,60,-28,0,-28,-61,0,-61,-60,0,-60,-59,0,-59,-96,0,-96,-60,0,-60,-99,0,-99
f243c735-e270-4d11-b381-c3ca0a9e177c,jakjt7h2,4,573,408,450,325,436,249,575,511,127,382,1,unknown,plague_strike,false,kjvtv7d7,53b0cc4f-9c95-4782-bb8a-d35446fde4b4,4579df69-e568-454f-9d83-3f5d61cdbcce,ffe355f8-c3dd-442b-8f01-88af7090007e,fc3235cd-b0f1-4b91-ba9b-969c938b669b,07f2be30-1782-4bdf-87df-48870deb14cd,46,0,46,40,0,40,33,0,33,21,0,21,21,0,21,-99,0,-99,-7,0,-7,-7,0,-7
3e545cbf-76fe-4994-97fe-7a9d32faf3e7,nplnlipr,4,400,128,342,335,425,279,636,509,248,417,0,"","",false,kkngvita,6c4171f8-d142-43da-a9b6-cbe4a7fa5082,823feb78-2cc3-4787-a932-7e2cd62c02b4,3c5baaff-77d3-4a97-9cf3-c7803bb0907a,cc7d018e-661d-40cd-b354-8d61fc139d6b,aeeba546-040e-44a2-a568-fc0aabf7385a,18,0,18,-17,0,-17,2,0,2,-35,0,-35,-90,0,-90,-44,0,-44,-36,0,-36,-59,0,-59
08910f7e-23d9-4bc1-9e0f-4d4fb9392fc5,hqm47g0b,3,206,89,254,328,273,150,542,330,179,321,0,stunning,intimidation,false,krff5ggn,8f3b97a2-b15b-4e26-b16a-2c815c8fb877,bc4eb505-9412-47af-86f1-22ac4c8f3f52,4aa253ba-3319-44b3-b085-46bf5911d6a2,ebe6d161-80a8-4273-b990-5a81f2b34e25,2f06944c-cecc-4d5d-97a9-4a993019e554,11,0,11,-20,0,-20,-29,0,-29,-41,0,-41,-51,0,-51,-54,0,-54,-91,0,-91,-11,0,-11
24c1587d-4d7c-41a5-b599-3c14503f81fc,uhk5bdjg,4,458,415,509,238,379,420,692,404,136,474,0,stunning,intimidation,false,kslg1d70,db5198bc-36e1-4220-a7c1-45811825b52b,6a98aa76-eac0-4e96-90c4-31bfd1f23305,3285fff1-b423-4b3d-8ad4-94cb6924bacd,162aeaaa-962e-445d-b7a9-d9e4dc6535fc,5d4afe54-5960-4f0b-8079-d0b4f878967b,60,0,60,-20,0,-20,-1,0,-1,-1,0,-1,-39,0,-39,-72,0,-72,-1,0,-1,-74,0,-74
3928cfe9-e2c5-451c-a8d0-86f0284d5510,rbcmnqg0,5,564,389,565,344,555,377,344,341,299,532,0,stunning,crippling,false,ktq9rqor,965417ec-a3da-40ac-9288-7439847deed7,8acf830b-e393-4032-945b-f56c7091837b,f12f5aef-823f-424b-a437-a9369a04975a,0e2b14d4-7f4c-40c1-a9de-64fe5f95003e,b87bd5fe-24f3-4986-8252-d75df04bbc3f,50,0,50,47,0,47,10,0,10,20,0,20,20,0,20,-42,0,-42,-94,0,-94,24,0,24
c60b1aa7-1643-4139-9adc-547ec5ed2c60,jbrptuuv,4,206,42,65,339,16,12,696,338,26,130,0,dizzy,poison_spray,true,l5alhuan,6e214be4-0552-491a-a807-b15861ba37a3,10479f9b-7d19-41c9-b028-5deed71cf7f3,840f8101-c530-4ded-babb-fc6fc56d562c,bffd23cc-891f-4417-b041-0bf6866c5b48,57e23b73-b4a0-4619-9550-041e931d6aad,0,0,0,-64,0,-64,0,0,0,-64,0,-64,-64,0,-64,-64,0,-64,-64,0,-64,-59,0,-59
d0177464-9873-4899-b3d5-ac6887ea59f4,hk7aokek,4,323,169,321,384,235,183,800,511,139,271,0,stunning,crippling,true,l5s3qkm9,50722eaf-5242-41f1-8f25-786f9403890c,50408f37-5e35-4eb9-ae49-dde8443c244e,ec1bfe21-1404-4032-9f7e-5e3bd789888e,63a25c4c-8e1d-40f4-85bd-d99e05f0eda6,5514db62-289d-4c5e-9122-978b7665eaac,31,0,31,39,0,39,0,15,15,-63,0,-63,-63,0,-63,-80,0,-80,-70,0,-70,-99,0,-99
ba14127c-2c25-40a5-92ac-d6e5808881ad,ltl4gbue,3,537,309,189,228,86,27,582,518,24,98,0,blinding,stunning,true,l664mb27,6dddf74d-b16c-42b3-ab38-0158019bcdc6,1961bf3c-7a43-4e83-97bd-63c65a733656,ad510a38-1670-4524-9f90-432f85959f3c,ba9dbc05-25eb-497d-9df2-2295a2837278,4c39c620-c30f-4e92-8ada-d236997415dc,35,0,35,0,30,30,-57,0,-57,0,0,0,-13,0,-13,-67,0,-67,-58,0,-58,-67,0,-67
37d7f8fe-18f8-495a-8a4f-0b6936ce3b9e,2dnh0ud1,3,622,482,455,473,475,257,674,513,174,391,0,blinding,stunning,false,l8hurv1i,e0562a95-f2a2-4757-9e82-3b42fdcc25d7,6094a70f-f646-4ccb-a29f-d5dd3c8efbf4,65f2af71-111f-413d-97c1-568448aa5b5a,140a3a91-3eb4-49ef-bc93-0633e40777f3,0d1838af-0f25-42e1-b26d-d83461b869bc,60,0,60,45,0,45,47,0,47,5,0,5,48,0,48,-47,0,-47,19,0,19,-14,0,-14
48987977-2c55-4ce7-850f-7c99ef164ef6,8mve42ku,4,665,582,604,504,655,535,676,341,551,558,1,"",stunning,false,l9glr5k8,beb867c7-398f-4a3f-929d-fbccc1fe2f02,d197233a-cf21-4902-b9ef-c1c65f0465e5,db0cf896-6db7-4437-8aa5-3eee473f6a45,ea464209-591d-4487-9def-30c378ab232f,0647e637-b9bc-46ab-bed9-5f741471902e,51,0,51,53,0,53,47,0,47,57,0,57,22,0,22,49,0,49,13,0,13,30,0,30
7c61dc21-f047-4b13-bba2-f8bf1c704241,6ba79u2s,4,23,5,116,235,83,74,689,170,25,10,0,"",strong_poison,false,leo02u25,622ddb1e-3d70-4bc8-8dfe-cb60c14e62df,8e73f936-7f6e-4603-8794-75e859ad4514,ec3b821f-93c4-4a94-b2e9-f3c1e2704ce8,072aa0ea-83be-460c-90a2-ea858cac02f8,1b8af437-b6c1-43ea-8784-cef825d9c016,13,0,13,6,0,6,-30,0,-30,0,0,0,0,0,0,-44,0,-44,-12,0,-12,-99,0,-99
553b797f-18c8-4271-a4c4-75473625da93,5gfcdi4p,4,154,93,185,358,91,91,573,335,134,135,0,intimidation,"",false,lgedcik9,d6a834ff-faf1-4ac0-bdb4-aa287e37ad85,c91847a4-4a4c-4c54-b81c-6351feff3274,7da443dc-cbcb-474a-91c2-e7058eae5136,2e54501c-58c9-439d-8c78-2431b99c60cc,45d238b8-262e-40d9-bb39-8b791254a451,0,5,5,-39,0,-39,0,5,5,-39,0,-39,-39,0,-39,-39,0,-39,-39,0,-39,-54,0,-54
1ffe68fd-ecf7-46a5-953c-17e723d42c0a,dbumdpkv,2,84,115,31,198,90,81,643,145,19,27,0,crippling,"",false,ljc7cpo6,8a158aed-8214-4cbe-992a-0c322d24b2fd,4eda8afb-bc3f-4df3-a3da-d0d15407fea6,535d03d0-a850-4caa-80a2-bd4023f7f5d5,c409dec9-c7a9-4730-9666-2d00e91dff92,39065e80-348d-4a9e-a074-d48b30502998,14,0,14,22,0,22,0,10,10,0,10,10,0,10,10,-55,0,-55,0,10,10,-65,0,-65
232ffc3c-eaa3-4d81-9971-746ebdcf0aa8,a2oi6jkc,4,661,629,503,329,491,305,618,442,302,580,1,unknown,"",true,ljod5jss,4115bd26-41d0-4c36-b745-7b2c17bc245b,215af2fc-544c-4fc3-8b52-10d1d86d0f37,ae3e13ba-06cb-43ec-b7ad-c37ddc5fb5eb,bf7a82bc-911e-4234-8c26-37f64821fbf9,a6d2c714-4661-4dd0-87ed-e004a7c2f7e0,48,0,48,47,0,47,45,0,45,63,0,63,87,0,87,39,0,39,23,0,23,23,0,23
316ab934-2f5f-4338-b710-775a0fd5f7f3,rc2afic8,4,575,459,171,316,28,47,757,509,102,314,0,stunning,intimidation,false,lkdmfigf,0fc25cbf-afe6-424b-a4c8-97b697d361d3,a0e4f35f-4960-4e79-8c7e-52278df6f141,962e1bf6-12fd-4602-9262-589e537ed8f1,1089e123-c912-433c-8fc3-3a8d4418ea96,44a881df-73d0-4139-bfa7-e98941eefb8f,56,0,56,-20,0,-20,-6,0,-6,-1,0,-1,-1,0,-1,-26,0,-26,-4,0,-4,-96,0,-96
6e0788de-0e4a-4eba-821c-bbc51bd4a74e,ridi6chb,4,15,5,25,336,7,8,708,341,41,15,0,"","",false,ln9ecch9,106e617b-75e7-4f4b-bcb7-3ed21ad81022,aa4ae789-c00a-4afb-b770-c073c08e9826,b5b3e3e3-86b3-4657-830f-5884ce44ded3,5a9cd972-59c9-4a6a-9e71-c2155b137346,6ea6d3b2-7081-4505-9133-cf04920293ac,3,0,3,0,0,0,2,0,2,0,0,0,-24,0,-24,-24,0,-24,-24,0,-24,-99,0,-99
fb6569a0-ce48-4a00-baab-4030a85ddcc9,q9mt1glj,4,501,407,407,244,118,105,719,509,293,500,0,stunning,intimidation,false,lnk4d7fn,8e009282-ab3c-44af-ae6d-497c81a8beb1,8b3a08f4-b99a-4c33-91e2-7cf361b66421,f51dd0c1-70bd-4d0f-90d8-55964ff281d5,d7f7fb26-8d8c-4ac9-bc88-e732461186b9,de0dde80-ab0d-4ee7-8563-ad8ed64e86dc,40,0,40,-12,0,-12,-70,0,-70,-67,0,-67,-62,0,-62,-87,0,-87,-67,0,-67,-99,0,-99
ed8f9c12-e515-4390-8a66-564caff91005,23sr62cv,4,494,393,448,377,482,408,689,218,100,329,0,stunning,intimidation,false,ls8l920l,9046ad14-8173-43e4-b377-f6f3613b86dc,05b6d0c0-8a38-423c-90c6-2b17c6e8424f,ce9c938f-2171-42a1-a8bc-82253b247f81,c7e1b685-47f3-4e37-8de1-a4da5011d869,a93589e1-2af2-4123-9312-2ff5221d1c9c,32,0,32,35,0,35,-62,0,-62,48,0,48,48,0,48,28,0,28,-94,0,-94,-58,0,-58
a57d5945-c279-4dd5-9b21-39ebf2fae107,gbsi3mg2,3,615,437,329,302,93,44,755,517,25,133,0,crippling,intimidation,false,ltfpfm8r,c176fecd-a1a0-4d9f-b5f5-494a606689ee,c686e12c-17a6-494c-b8b8-7b219f917cb1,e86de1aa-fcf6-4e5d-a425-1f94df0c9a5d,1e335214-5c62-4c2f-8a48-e43a0fa68788,15b09b11-fcdf-4ea3-acb7-8f4a97fa8542,59,0,59,-63,0,-63,0,40,40,-35,0,-35,-25,0,-25,-89,0,-89,-5,0,-5,-99,0,-99
781f9490-587a-4f58-bd13-b56e2ac2aa18,8oiucjbd,2,179,1,43,324,6,21,640,324,54,28,0,"","",false,lvn43jrf,e26a446a-ba27-4197-a2c8-ff4e5238ce5f,9df7dabb-c151-407a-9f9c-8f55099f6af6,0ba0cb22-aeac-4fa2-9284-f7bef04a2679,1910a4b8-f4aa-4893-bcd5-1cfe24cf10cb,,0,18,18,0,0,0,0,25,25,0,25,25,0,25,25,0,0,0,0,0,0,0,0,0
2b28cc78-4284-4b1d-9f17-60f3ee7809cc,1fsabhug,4,640,614,608,502,582,476,409,411,725,697,1,open_wounds,dizzy,false,m1j4mg6n,cbf797a9-b565-4ee3-bfb9-d1b6bb51da81,dc904b89-e50c-4b9e-9eeb-a2ad6c7c8887,0b6a971c-5a82-41a0-a471-ab8ba017e73d,ae3e976e-5826-45ae-8290-eae27f614e0f,ef4eca01-33c4-4ec9-9555-76ee8a3c9e62,60,0,60,41,0,41,67,0,67,92,0,92,92,0,92,-19,0,-19,0,10,10,0,10,10
9c629275-6a31-44a6-99ef-551106d3d7db,n8etbuhd,4,551,443,368,303,98,45,547,521,26,129,0,crippling,intimidation,false,m1uu9ull,df28aaf5-7b26-4838-8f1f-1a03f1ab0a83,9f812b54-4c5e-46eb-8dbe-ad8b35d963c1,e2a510e4-e531-4f8f-932d-0cd288a5e12c,a368a7f1-fa0e-44e5-8613-88b43c5e4766,7c645eaa-3b6b-4287-9ed4-5f272beb8f62,59,0,59,-62,0,-62,0,40,40,-34,0,-34,-23,0,-23,-88,0,-88,-1,0,-1,-99,0,-99
0ee3d295-553e-48bd-a9ee-e290cf1872b3,ghm0ukck,2,81,30,44,345,17,80,684,313,24,10,0,"","",false,m27cokks,cc844f26-9cb4-4a91-b7ea-ec8f94299421,eadcbc24-ad93-4dc4-8c64-cd541d9404fd,7bc9af46-5064-4c9c-9b78-d68dccdb1bd7,6d03deb9-c53e-4425-b01c-6a69a0f1c30d,3be94dc1-48ea-4b4e-b6ac-de5082a73afe,4,0,4,6,0,6,0,0,0,0,0,0,0,0,0,-15,0,-15,0,0,0,-99,0,-99
50edb068-ef63-4051-8b13-7c4302bec46b,u2r2d2ss,3,633,561,579,492,517,371,686,337,99,399,1,"",crippling,false,m4ai12ck,72de9004-d841-4262-acc9-f2ea37dbae29,ebcba603-7132-4b9c-b0ad-819645da28df,6e509e3b-f9b7-4e9c-8827-ae91de611400,581a670d-17d6-4fca-afa5-84e25d83ff29,fd163310-a033-429d-8060-d4cad93d8691,58,0,58,-6,0,-6,13,0,13,28,0,28,11,0,11,-16,0,-16,5,0,5,-29,0,-29
1135cf1f-6ea2-46ad-918b-ae4ea0d94534,ohrer3os,4,635,570,530,420,542,441,745,511,266,552,1,stunning,crippling,false,mbiiv34o,4e370202-cf52-46df-82d3-7e19cfb415da,3045ca34-d385-4b58-b18f-c7d4731eff03,3e0cda20-dfbf-4818-93aa-cad112696caf,1aedf166-9604-444c-abfe-3e6a530b0b96,db1939a1-80ed-42a5-b072-4ecd104bde74,47,0,47,56,0,56,27,0,27,57,0,57,22,0,22,49,0,49,11,0,11,23,0,23
674d7152-da30-40ac-9171-f4a2873f2d60,2vi5bqvd,3,399,93,206,331,114,70,787,510,74,97,0,"",intimidation,false,mgickqvt,8586305d-04ae-432e-b419-f4476a544f21,6d8889bd-d6a0-46cc-9aa8-5e44f7ae0d35,d04199e6-828a-4554-a3fd-18c2417b81cf,f148189c-30e5-4230-a153-75f71ae4aff8,12c226f9-af3c-4f9e-b6fe-17924a2ad0d7,28,0,28,5,0,5,0,5,5,-99,0,-99,-68,0,-68,-68,0,-68,-5,0,-5,-99,0,-99
1e1c8cee-e6d0-4cca-bccb-0420bdce60c9,a88i4biu,4,526,466,281,376,1,22,763,520,101,305,0,stunning,intimidation,true,mi9bh9qe,37db6d35-460c-43cf-b3cf-be5d1be2e219,9f667f1f-e8c9-4c23-829b-a5003a68477f,f148a39d-4ff0-4a4c-aae2-b3fa891e367c,b93e4654-d55c-479d-a202-b064590e131f,5f96d6eb-7890-4ff4-b47b-5091ce450076,52,0,52,-54,0,-54,-31,0,-31,-11,0,-11,-9,0,-9,-70,0,-70,-29,0,-29,-99,0,-99
cf16ac22-c22c-4836-adb3-79d457ebd9f7,90aj4vr2,3,436,216,332,336,441,289,599,337,168,277,0,knockdown,open_wounds,false,miec1vjg,77fcc0eb-9d80-4682-abba-aa57b7ca2520,037a3bbb-0e5c-414e-b562-3cf3418046b7,48e48511-768b-48e5-b746-7ecc88b4efdf,637aaf06-22c6-47c0-89f8-dff25bc7fa78,b9970863-f8bc-4d44-b590-01aa4140f367,43,0,43,-22,0,-22,0,20,20,91,0,91,66,0,66,45,0,45,16,0,16,-5,0,-5
1cc213e7-d1ae-491a-8f18-6826feb27a88,6c4h1v46,3,401,90,197,329,116,70,785,509,76,95,0,"",intimidation,false,mkng0vov,4c234ea2-3e38-4c4e-839f-ac3469eaabfa,d67a3cf4-6227-4089-8403-f6f04839e4ac,8033806e-2c7d-47b0-a24b-a838e0a5cd6b,37eab24e-67b3-4170-8a2b-9602ba9fbdc6,0738a888-c358-40e7-b704-4da4dd01739a,28,0,28,5,0,5,0,5,5,-99,0,-99,-68,0,-68,-68,0,-68,-5,0,-5,-99,0,-99
774dec19-7ef0-4797-be4b-d7f3942e0b39,ceh4m90v,3,634,552,534,472,380,286,714,518,26,293,1,blinding,blinding,true,mm8gn9sj,bfed0d5f-bbbb-4a2a-ad3a-6f6725ea7b79,9f416bb8-700f-4800-a6ab-d7e150c16c45,17462113-b597-48f0-8e16-f81f23853b64,9ab4dd2b-93fe-4627-a0d8-6e03c9fcdc9f,e042c775-8495-4d6e-9359-4a625f3c3692,60,0,60,-15,0,-15,12,0,12,9,0,9,13,0,13,-35,0,-35,26,0,26,-31,0,-31
38f7bcd3-8bb7-4703-a789-821542bfd71c,5o5m6fus,4,642,583,442,335,339,261,631,503,181,576,1,area_combo,dizzy,false,mmhkbp03,0575c2a6-e2b1-4a49-bdc0-716f90eb2873,91844bae-23b4-412a-b8ac-6f9f590f1d1b,a033dea9-9b85-4e36-9033-d5718cf67d49,ceb7f1bb-4a68-4a0a-94d4-3242b668b742,10fe014d-85fb-404c-bef0-ee6d5f78fb50,60,0,60,-87,0,-87,-5,0,-5,-2,0,-2,-2,0,-2,-92,0,-92,-10,0,-10,-99,0,-99
e10afbda-deaa-474e-bbe9-e2fde28be5a9,pa4q3a50,3,48,4,50,258,57,36,580,260,11,43,0,"",stunning,false,mne1p4kq,3ab491fe-d88e-4ec6-ac30-cd44f4b73a8f,9cb31c73-94eb-49ef-bf73-7908c5369841,9504c0ef-4802-4541-98e9-9425999495d2,541fccb9-0bf1-4137-b0df-1edb4e09ae4e,9b978953-aebb-428e-80a6-06487d9649be,0,0,0,0,0,0,0,0,0,40,0,40,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
